id,w,k,n,ll_token,u_mass,c_v,c_uci,c_npmi
6159491763561466020,40,21,2570,-8.38346,-3.5702236893147803,0.3767806246293664,-4.700491713148397,-0.11080169159419044
8681909722962482105,42,14,2470,-8.38115,-3.1643466103575406,0.38384725714220835,-3.824108466587267,-0.08657314606655195
1585986569092683817,35,15,2300,-8.37043,-3.618080100195579,0.3641303990527623,-4.316796655042513,-0.10132008885597057
7420715251475617609,41,9,2360,-8.46576,-2.9050352529418526,0.34672546648829816,-2.785983186069844,-0.06577192241524185
-2197639740384321863,32,10,2320,-8.43819,-2.777353804453205,0.34916691498029945,-2.625632928502933,-0.057591645954296423
1585973957900948319,35,5,2600,-8.38583,-2.3897716208772914,0.2858756938566735,-1.911249299190576,-0.04749396799025671
-936412472905583149,33,17,2430,-8.37338,-3.747823907802338,0.34939134557224005,-4.339929205991665,-0.10513085002102117
-3930130887674207453,48,24,2600,-8.40517,-4.296223040030444,0.3813243528011366,-5.487151041520942,-0.1361773878871391
-3458811515372199813,47,19,2410,-8.38744,-3.574543854267875,0.38761987713706925,-4.827704543267839,-0.11833332033910213
-3458821605446831369,47,11,2350,-8.46181,-2.8776812797873843,0.38903731801501457,-3.426128506021865,-0.07839618166683372
-3930094317292893768,48,5,2470,-8.43516,-2.292800356710136,0.31669492690908346,-1.8433779886564872,-0.04661776316990982
-2668916235725846713,49,21,2590,-8.39834,-3.5982933135951294,0.4011836167252717,-5.160063915695105,-0.12531409011341058
-8503653747303306566,43,18,2370,-8.38782,-3.769244725910046,0.37801402316817057,-4.6040397258582075,-0.10955429262790341
-936444003289583030,33,10,2520,-8.45812,-2.579117367816029,0.3449649115662793,-2.4457837483841076,-0.05679681643354534
2847167168169843110,36,5,2380,-8.40896,-2.377375084736303,0.31831171014730897,-1.9928929901857864,-0.05095749174131185
5369568736886769610,38,13,2510,-8.38439,-3.253075120743074,0.37373336929164996,-3.7277370380208343,-0.0849258362352732
-3930119541046462388,48,17,2510,-8.39068,-4.049454740855883,0.3780771656750042,-5.084078478042308,-0.12674822573313893
-7242444135669152958,44,9,2580,-8.43343,-2.7648955668980126,0.3520071393029895,-3.009211852360582,-0.07354799945820571
324765607407871182,34,5,2430,-8.39838,-2.1749376991647105,0.336897170736827,-1.651123223286562,-0.037287698184500506
-2197610737613739148,32,17,2310,-8.38338,-3.4761896660029787,0.3772697039834244,-3.8286108323147543,-0.08301790332197756
324756779972569111,34,10,2560,-8.42484,-2.8840540490431605,0.3582104417884061,-2.762915526831629,-0.06015896326122396
6630758164904474282,39,12,2600,-8.3826,-3.2728178856036014,0.36657573392083265,-3.747335068979462,-0.08556578737356257
-4720014824663302480,46,19,2450,-8.39594,-4.345100346622396,0.3846669288296791,-5.190421902439734,-0.12897832779888552
-3930108185308034143,48,10,2360,-8.39381,-2.899534610931165,0.35255251255047504,-3.5659751712725862,-0.08701139007292699
8681910989712104462,42,15,2380,-8.38004,-3.346962980591948,0.3608167047143261,-4.248806752171795,-0.10177392625747912
4108379300748673408,37,10,2350,-8.42392,-3.0740771879545283,0.33918383642050276,-3.2529540637305963,-0.07302107190527156
-2197641006831031480,32,9,2410,-8.4317,-2.7575045274673706,0.3497018419455964,-3.0000256687847524,-0.06954491282521974
324765608363211362,34,5,2570,-8.40516,-2.0891341226872506,0.3267402782819372,-1.6549479114934311,-0.03907925484836917
1585953773599450571,35,21,2540,-8.38,-3.884625810752226,0.3961932022524893,-4.836315231104791,-0.11561481150680276
7420717769973691399,41,15,2600,-8.39792,-3.2081837377892994,0.3710569684960176,-3.8949285430484935,-0.08979727594821314
-2197611994656173237,32,16,2360,-8.35344,-3.5613093886870444,0.3968105929686812,-4.278597345368208,-0.10062322251186148
6159493029085456829,40,22,2440,-8.4041,-4.251216774495941,0.37537344490501334,-5.474616368101817,-0.1423384634948977
-1726390996339879859,31,21,2370,-8.37018,-3.5505051682175637,0.37721506436518143,-4.557306320258096,-0.10853482422498896
6159519513698160062,40,11,2430,-8.45457,-3.1681509484809145,0.35869019342362224,-3.237185323918873,-0.0728443227311913
-3458817826555642566,47,20,2360,-8.38273,-3.8118816882683375,0.38303141154748765,-4.855963764141771,-0.1180464427837887
-5981262272454411166,45,22,2600,-8.39163,-4.079658968972114,0.3715905165745552,-5.169151644852093,-0.12777562255170746
-2668907407596175438,49,14,2340,-8.3908,-3.681994328299379,0.3505335794955024,-4.68090714351417,-0.11839315500766279
-7242456748177393826,44,23,2510,-8.40613,-4.016750973294704,0.36701904593939466,-5.125864490312708,-0.12655949784158593
6630761947444596553,39,9,2450,-8.40476,-2.987806947944273,0.332724806232952,-3.283679333581295,-0.0749626690171799
-2668916236783711205,49,21,2450,-8.39966,-3.5778986140356404,0.3873275937845587,-4.832135833013199,-0.11618677824795928
4108345248912035473,37,21,2360,-8.3721,-3.90099496488177,0.3712081078867423,-4.680800532914212,-0.11110162421602834
-1726358209989951165,31,15,2510,-8.37949,-3.5941041658343047,0.3426807429767995,-4.00757885890428,-0.09498424783786825
-1726355682371873803,31,9,2510,-8.43765,-2.617574351756572,0.362549367444512,-2.7111168638069203,-0.062214847042374566
6630760691145463726,39,14,2310,-8.38752,-3.0898926848842967,0.3563936664691135,-3.8787618102990136,-0.09244809323869584
-4720008514619277649,46,20,2430,-8.39449,-3.5595012854295183,0.39144963918570486,-4.888203845345943,-0.12053302793513829
5369576299564683114,38,7,2340,-8.45477,-2.388818364216094,0.35575551527594007,-2.074743123272079,-0.04480418168790655
1585955034246546266,35,20,2380,-8.37421,-3.895857752891787,0.38373934381202,-4.777748754465164,-0.11787982694915229
4108351559962662640,37,16,2500,-8.3691,-3.5044331435140896,0.39476749887177676,-4.269179437345544,-0.09753691432925032
-8503643658102461760,43,10,2560,-8.43625,-2.694933556979847,0.33443758315061783,-3.080083948984791,-0.07161438145887476
1585987830238420484,35,14,2320,-8.37444,-3.3927453523156954,0.3548508856136146,-4.091775311203654,-0.10009896217034035
8681897115911330753,42,24,2340,-8.38339,-3.898182629367067,0.3939257101427521,-5.017805521210065,-0.11975657103706405
-5981257227510299308,45,18,2450,-8.40775,-3.977764917333518,0.3643872680781105,-4.785670237266866,-0.11854495114435876
-3458839261284426181,47,5,2560,-8.4166,-2.6517445157750976,0.35002057067283376,-2.6007435212346564,-0.07069749480050304
5369564953347035297,38,14,2490,-8.38475,-3.3983882672283916,0.3560112908698426,-3.8927291719811272,-0.09150669937228935
324789565593177131,34,16,2450,-8.37927,-3.6634052410972027,0.37765487453244884,-4.213323480314241,-0.09802600111495702
324788304946081436,34,19,2410,-8.39616,-3.584071955951268,0.3671389626798987,-4.294859001004268,-0.09788572650641114
-8503655003220303321,43,19,2330,-8.38529,-3.5341545041835034,0.3903742305003216,-4.430099650508868,-0.10372503952817731
-936445268666777665,33,11,2340,-8.39551,-3.348350510034915,0.36714621351168797,-3.5740350310373796,-0.07983141426050512
2847168433542377549,36,6,2380,-8.42372,-2.2216747825642607,0.35478771171179263,-1.9308506664940364,-0.04381263244677815
-4720018608445366985,46,12,2350,-8.39675,-3.1932884394736956,0.37520709769938915,-3.8513190801046346,-0.09220453080231937
6159486718738519258,40,17,2600,-8.39332,-4.018049945295416,0.3705214235286731,-4.748832492232336,-0.11372595984856997
-3930094316540272114,48,5,2600,-8.43994,-2.2693473913573796,0.31221725764381764,-1.8794093782107821,-0.04611956912458476
6630763214140626656,39,8,2310,-8.42948,-2.2533264947936784,0.3578152625063813,-2.204363537674265,-0.05012018987134041
-2668896052601048455,49,5,2380,-8.44152,-2.2134241948759863,0.35964049838339157,-2.3944559452439527,-0.06298062066643506
-4720027437553679420,46,5,2440,-8.42142,-2.2906484808537044,0.35215409800342573,-2.0135030436247217,-0.052296001873769093
5369558642466505284,38,21,2560,-8.38253,-3.693471566530426,0.3826454099208203,-4.677098855823912,-0.10910575997425528
-2668908664589677469,49,15,2500,-8.40671,-3.6253176216840814,0.378343672858887,-4.717618586321597,-0.117778056742327
-2987556469616163426,30,11,2460,-8.38555,-2.849785589096775,0.3673930315537023,-2.920188435499152,-0.06097831709286652
1585977740345536572,35,6,2560,-8.44598,-2.4338431673280536,0.3512100476807183,-2.024206612631821,-0.0473241701853126
-8503666358935430586,43,24,2460,-8.37719,-3.725456797640367,0.4075480495399659,-4.856304941140096,-0.11314447250654837
8681914773475528183,42,10,2520,-8.42422,-3.3442914654909712,0.36956437247605933,-3.5514473365372163,-0.083370613537888
2847179780067598302,36,15,2430,-8.36935,-3.2489631886601225,0.3812535135857683,-3.8631118573192422,-0.08724653008861268
-2197605693210210026,32,21,2480,-8.38669,-3.739379619836418,0.3865912688661969,-4.574580673501875,-0.1048986892464091
-8503655003159720773,43,19,2390,-8.38529,-3.7476357739899946,0.39302045843973593,-4.681140499813897,-0.11167724683703834
7420688766007768410,41,22,2540,-8.40034,-3.78365420882693,0.3798235636423344,-4.9587378308383965,-0.12349412319195582
-7242458009080800301,44,22,2510,-8.38428,-4.529903018859672,0.37797162104828846,-5.308227791264112,-0.1335934904564008
6159486717764538294,40,17,2540,-8.38761,-3.800622468842485,0.37356016613530657,-4.4778467876608365,-0.1047582607826225
-2668897318633000628,49,6,2330,-8.45808,-2.42433131646263,0.32872161030604186,-2.3814850234018503,-0.06072538764859319
-7242454225599318438,44,17,2340,-8.39874,-3.5926112501521623,0.38302736374177054,-4.28735189250184,-0.09971655692926065
6159518247799023475,40,10,2430,-8.38708,-3.064483586167851,0.34900555979503917,-3.482677489130002,-0.08269031714241068
-5981262272139847936,45,22,2330,-8.38432,-4.149422325112267,0.3709129795823625,-5.24295871501389,-0.13182342708373532
5369554864828909205,38,22,2590,-8.38314,-4.111246102132596,0.35836972125717736,-5.00649465722238,-0.12584118412354714
2847146993559222944,36,21,2450,-8.3871,-4.018486505953961,0.3704168790869107,-4.618810122054696,-0.11033274407927417
-2987556469602182838,30,11,2400,-8.3993,-2.730122495847192,0.36669024609326095,-2.7965300450351247,-0.057907818465238604
8681918551290211710,42,9,2490,-8.38691,-2.8799461753274853,0.3334209390912089,-3.359716237230982,-0.08085099253721358
-5981247132579743520,45,10,2470,-8.38446,-3.237952741721764,0.3430128979956597,-3.5890397414788864,-0.08414010047506412
-4720008514549374709,46,20,2490,-8.39274,-3.6193820001227004,0.3880756485094771,-4.810461937476513,-0.11890765134445391
6630753119303274788,39,16,2530,-8.39129,-3.428067658023306,0.36899727019974604,-4.091024521482273,-0.09594992529526516
-2987582955198187427,30,22,2350,-8.36708,-4.145277726816939,0.37591945611215644,-4.797477999089892,-0.11479022524061198
4108351559874118916,37,16,2440,-8.36981,-3.445933881280703,0.39183225609877115,-3.894231967723925,-0.08470260801809384
7420719035919429946,41,14,2580,-8.39443,-3.217895310335714,0.3467945689736018,-4.004082727089854,-0.0946950772419701
-2197633435247483420,32,15,2600,-8.37907,-3.4262604001533963,0.38505967238723315,-4.019147945292152,-0.09442667706482388
1585986569593654887,35,15,2350,-8.38593,-3.809510963155137,0.37766114884751895,-4.448995593695077,-0.10646669783352042
8681909723179181219,42,14,2400,-8.38789,-3.0172279825951844,0.38440174322026793,-3.86423408974269,-0.08901804907046972
-2987585472279561633,30,16,2330,-8.37116,-3.412887605269579,0.3580352573664542,-3.9806027704345204,-0.09095830891864184
4108380562518876339,37,9,2330,-8.42771,-2.8358314510195877,0.35134609577579023,-3.0269524311739398,-0.07347262077056445
7420715251529209863,41,9,2410,-8.44546,-2.919277350710147,0.35071622951612,-3.0953148325770763,-0.07737367163491352
-5981255960676793423,45,17,2420,-8.40452,-3.5566972219164437,0.37745410480359226,-4.462869040840131,-0.10567532351329836
6630750602408308422,39,22,2550,-8.39524,-3.9063203726077718,0.37893526764051627,-4.9627700222019495,-0.11792789097240758
-2668916236697497579,49,21,2520,-8.40056,-3.652800404643694,0.38364470334221423,-5.170397183674484,-0.1299149631037301
4108345248853783023,37,21,2410,-8.3735,-3.7692700616032626,0.38687517672930966,-4.547989508745193,-0.10730744861324804
7420687500260088193,41,23,2410,-8.39685,-3.861412721176965,0.38903664402132326,-5.024349634572594,-0.1210477654923202
-1726355682383524293,31,9,2500,-8.43333,-2.5991468300902,0.36373616735008657,-2.6977246489355817,-0.0615000968099462
-1726358209158106179,31,15,2580,-8.3757,-3.6705493456795435,0.3598438584353932,-4.323608765878569,-0.103263390985687
2847148254311173049,36,22,2320,-8.37436,-3.5781321288901022,0.3853134492461768,-4.506227654758298,-0.1022965213835398
-7242439092076497940,44,5,2590,-8.40771,-2.323798894076411,0.308380096637362,-1.8072463673913481,-0.04235105429931308
-1726390996379491525,31,21,2400,-8.37102,-3.714954979668435,0.3694842837420372,-4.55359998812293,-0.10616065876463342
-3458817826637195996,47,20,2430,-8.39515,-3.502466501616451,0.3891900916916458,-4.700259947628682,-0.1104935066091435
-2668907407565884164,49,14,2370,-8.39797,-3.629792989381039,0.3563532652352179,-4.457561420048359,-0.1114545274457807
-5981262272116546956,45,22,2550,-8.39049,-3.934792405481673,0.3768194451132614,-5.191550215682842,-0.12899085826882917
-2987582955407896247,30,22,2530,-8.38373,-3.7958252473037604,0.38688357218454567,-4.457190884819356,-0.101157911316296
-2197611994621221767,32,16,2310,-8.38775,-3.564788756367585,0.39739994049335997,-4.301013956996895,-0.0993616461907346
-5981248398332083933,45,11,2340,-8.40038,-3.3267379574086813,0.36311524832440845,-3.882020492629963,-0.09169637546142488
6159493029013223791,40,22,2510,-8.40436,-4.2480386474282055,0.3814163180729917,-5.221275237080611,-0.13112809379467352
-3458836744049265507,47,7,2380,-8.45673,-2.8531341734529216,0.3299664220260206,-3.2508203510892693,-0.08526078078568945
6630749335467618029,39,23,2420,-8.38822,-4.132704762505503,0.38037216656784173,-5.225640247373636,-0.12979318936191
8681910989625890836,42,15,2310,-8.37615,-3.4468790748477387,0.3805539186227891,-4.291067676108105,-0.10301936405925428
-2197641006819380990,32,9,2400,-8.43595,-2.930355896794083,0.35781357165962435,-3.301673843260097,-0.07809944715350706
324765607522045984,34,5,2520,-8.39239,-2.079889514074843,0.3393253370496119,-1.5390802523195222,-0.0330088931402435
-2197610737574127482,32,17,2340,-8.37526,-3.7275949769034296,0.37099253533556364,-4.054281291037253,-0.09231832191801725
-8503643657035276876,43,10,2540,-8.42322,-3.1849589028979457,0.3494717809250715,-3.4920644441536495,-0.07987580579526037
324758035484128814,34,11,2320,-8.37143,-3.0293555056160173,0.3788097946789998,-3.401636955054389,-0.07553812418405423
6630758163806998124,39,12,2550,-8.38165,-3.2646465348247276,0.38278256985693226,-3.5644323559319058,-0.08059893825825218
-3930108185389587573,48,10,2430,-8.40409,-3.0936535016025446,0.35979108012652555,-3.5230152207677774,-0.08350048807663073
-3930119541006850722,48,17,2540,-8.38863,-3.8837468595814606,0.3699947114522239,-5.03665212497146,-0.1269987246531865
1585987830513372048,35,14,2300,-8.37465,-3.47948990259712,0.37493676618846955,-4.061019664620703,-0.09221380464255201
-7242442870599531259,44,10,2320,-8.42538,-3.0417367342882904,0.3621794044173682,-3.7037761346106697,-0.09153231603066284
324765607591948924,34,5,2460,-8.40323,-2.032055140488185,0.3350027007915187,-1.6276461002646265,-0.03879745055898553
-4720018608431386397,46,12,2330,-8.39131,-3.1794517437178693,0.36337666760788917,-3.7778917855380687,-0.0910948666325732
-3930094317495612294,48,5,2420,-8.43939,-2.180005966675469,0.30413451260229996,-1.7063961481020844,-0.042074141192948104
-2668916235732837007,49,21,2580,-8.40088,-3.5542229388302014,0.37853488807212093,-4.8913971671834755,-0.11684045981597355
-936444003156767444,33,10,2470,-8.44794,-2.6549096566559567,0.35406588763254493,-2.48960219145133,-0.05651363813479904
2847167168102270268,36,5,2310,-8.40973,-2.1852063700674496,0.31319640147049144,-1.7932089734533747,-0.04393042474633002
-936412472912573443,33,17,2420,-8.37109,-3.765882874925911,0.3506310383624795,-4.355179305605506,-0.10752203991841013
-3458821605547025583,47,11,2420,-8.44652,-2.9054400715660877,0.3547473252069667,-3.4312808525236353,-0.08056393211653606
-3458811515360549323,47,19,2400,-8.38725,-3.5036655033107387,0.3882504048374152,-4.7133185321835445,-0.11264120944895113
5369558643188835664,38,21,2540,-8.3745,-3.9479654806599664,0.37085709238928805,-4.774954268006951,-0.11351794472013928
-2987585472216648987,30,16,2340,-8.35139,-3.3139313936917087,0.3629124604710817,-3.9830455312433712,-0.08889658728015223
1585986569586664593,35,15,2340,-8.37867,-3.7488140011995172,0.3649620178171421,-4.548575619019276,-0.11112326960223103
4108381827602478626,37,8,2590,-8.44738,-2.529266675336245,0.3464770401704549,-2.383399806220339,-0.05079253745462735
7420715251522219569,41,9,2400,-8.45556,-2.9180970064065157,0.33680659063182056,-2.967497034080436,-0.07511280221622724
-5981255960669803129,45,17,2430,-8.39435,-3.649817801186552,0.38975579475861094,-4.409526972889577,-0.10270254954789194
6630750601320152656,39,22,2600,-8.39506,-3.9964287852871476,0.36935033525824873,-5.108449684178432,-0.12503996764756137
-5981247132610034794,45,10,2520,-8.39602,-3.5593961066051123,0.3354767328227596,-3.9487314755781275,-0.09526375576261999
-4720008514439860103,46,20,2500,-8.39724,-3.767675770454466,0.3688318218272738,-5.002189452820554,-0.12465537808750449
6159493029192641337,40,22,2420,-8.42025,-4.109423718236504,0.3719551008442639,-5.158562718929278,-0.13296428796879103
6630753119319585474,39,16,2540,-8.40441,-3.537852112580828,0.36717549524062765,-4.354928485313517,-0.10371702455220824
-2987582955261100073,30,22,2400,-8.37044,-4.016916269425641,0.3730921443952088,-4.597116540413939,-0.10628186487175889
4108351559825186858,37,16,2430,-8.36551,-3.726541608804362,0.39387386375439076,-4.386454714428162,-0.10262109745908371
7420719035334575348,41,14,2530,-8.40603,-3.5202014219490905,0.36190478464389336,-4.235737547218566,-0.10013452863043541
-2668897318616689942,49,6,2340,-8.45084,-2.350194768271356,0.31211420912410304,-2.2004504414907,-0.05429222953671564
-7242454225564366968,44,17,2310,-8.38948,-3.5855032747670053,0.38800412033987214,-4.581991271395927,-0.11033119636117594
6159518247880576905,40,10,2360,-8.38443,-3.320341401498754,0.3508072681782834,-3.9155225160490077,-0.09430694007846699
5369554864840559695,38,22,2560,-8.39011,-4.225621470409976,0.36811208357415026,-5.083171636391444,-0.1268924246037624
2847146993626795786,36,21,2520,-8.38747,-4.031119312786509,0.38175579096509055,-4.737555155607825,-0.11124097115617904
-2987556469567231368,30,11,2370,-8.41313,-2.928154194100926,0.3777732790267263,-2.988428397734309,-0.0637166276993007
8681918551250600044,42,9,2520,-8.37921,-2.8562636527831087,0.3301832627599073,-3.1931866155672077,-0.07182165366657203
2847179779953423500,36,15,2460,-8.36612,-3.2920372083474563,0.3887265748843732,-3.891926949544411,-0.08859037514618041
-2197605693203219732,32,21,2490,-8.39763,-3.7780558336823935,0.37291434063813067,-4.565589951737417,-0.10629097902035223
4108345248935336453,37,21,2340,-8.37335,-3.525357729588017,0.38623226249123427,-4.587630268750871,-0.1102341583824746
-8503655003120109107,43,19,2420,-8.3923,-3.545405024331644,0.3922499068489685,-4.450639473603477,-0.10295731755947753
7420687500681835931,41,23,2300,-8.39828,-3.9921868961959097,0.3827337254950043,-5.007759996364306,-0.12022969728947731
-1726356948003049120,31,14,2600,-8.3741,-3.415203209036302,0.3764768061512388,-4.044146595821834,-0.09574591477981353
-7242458008999246871,44,22,2440,-8.40404,-4.390830043787726,0.3834603586151081,-5.426512810191781,-0.13892340698503372
6159486717799489764,40,17,2510,-8.39088,-3.844463576922192,0.36266924387884175,-4.419034278591452,-0.10472911716563818
-2668914974694284848,49,20,2540,-8.40537,-3.9711119624899665,0.3832654452536776,-5.031217392726363,-0.12228923212540903
-4720027437560669714,46,5,2450,-8.42821,-2.3879332367436903,0.3501909569436975,-2.2058603618341692,-0.056688731475188936
-2668896052687262081,49,5,2310,-8.43265,-2.224280058686763,0.354937587705059,-2.079499541398104,-0.049477686215830416
-3458821605684501365,47,11,2530,-8.44338,-3.3659015770129472,0.35260647884662544,-3.995805197553865,-0.09834852961980167
5369554863969103043,38,22,2300,-8.38609,-4.334997339960029,0.3652206221298235,-5.241200033969178,-0.13306242248783073
1585977741163400970,35,6,2510,-8.44987,-2.3336559138373825,0.3513212277978091,-1.9861842821266704,-0.0469360291499499
-2987556469711697444,30,11,2510,-8.39803,-2.8078932756320962,0.37839897576678394,-2.8927317068153315,-0.05924553511494426
-8503666358923780096,43,24,2450,-8.38337,-3.9549005574027873,0.39969519734724673,-5.2342476624254575,-0.12905776164366015
8681914773407955341,42,10,2470,-8.43493,-3.2069198594919577,0.36322711758167464,-3.2861182865756198,-0.07662784163483981
324789565488322721,34,16,2420,-8.36798,-3.5008127538694023,0.36801122788972723,-4.104070085463053,-0.09297633094067126
324788304939091142,34,19,2400,-8.39329,-3.693597795849152,0.36048677317211153,-4.479571895056791,-0.10613590678543511
-8503653746497092658,43,18,2590,-8.37534,-3.6207552289045393,0.39039854857444894,-4.555071949851522,-0.10861292671760538
-1726353165253218029,31,11,2330,-8.38391,-3.2427402328914496,0.3481241006116273,-3.484975666095229,-0.08054223992111807
-4720018608382454339,46,12,2400,-8.37804,-3.3541100893485063,0.3622535986816369,-4.038644940560411,-0.09841870249854234
6159487979716488869,40,18,2340,-8.38109,-3.9702761587252735,0.3656961816825709,-4.450854714794058,-0.1044062890833245
6630763214156937342,39,8,2320,-8.43542,-2.471333659491654,0.350715509208534,-2.22669023616214,-0.049513280634230744
1585987830319973914,35,14,2390,-8.37928,-3.3384093485911515,0.3659842993201399,-4.040340431348074,-0.09777435775050258
-7242442870750987629,44,10,2450,-8.42569,-3.1561558111530377,0.37296678007367295,-3.5155885818879495,-0.0836497964344342
-2197639740193253827,32,10,2540,-8.44793,-2.505709790679863,0.34819256837176116,-2.466925790956666,-0.05538371664171678
8681897115792495755,42,24,2370,-8.38125,-3.8242311097677564,0.40417402162417626,-5.040982120380025,-0.1213330765685608
-5981257227400784702,45,18,2380,-8.39698,-4.309624247447269,0.3555088586731571,-5.069426270315168,-0.1278787488873465
-3458839262065009011,47,5,2530,-8.42615,-2.5452755458429377,0.3580229188404279,-2.4630915892943355,-0.06424093982243724
5369564953423928531,38,14,2420,-8.3774,-3.2974993390516856,0.35563909219918416,-3.980261213243021,-0.09582349229389656
-4720008514696170883,46,20,2360,-8.39461,-3.4663824141743307,0.39165247450761387,-4.706218926448427,-0.11289779649747596
5369576299525071448,38,7,2310,-8.45261,-2.255411345367272,0.3594428726987268,-2.0250813482380776,-0.04303316834130879
-3930106929332784938,48,11,2430,-8.42407,-3.382163705830637,0.3455269116986192,-3.750369799138359,-0.0911170597710189
1585955034276837540,35,20,2410,-8.38323,-3.9326013847732333,0.38111514853450124,-4.681834514184031,-0.11459698370074459
4108351560025575286,37,16,2570,-8.37389,-3.3771430500845265,0.39620701566634153,-4.0462914633146445,-0.08841261536974965
-8503644918982567255,43,11,2320,-8.4036,-3.2250737498056905,0.3556556230510294,-3.4966135856274247,-0.07692296774414903
324754251893132345,34,12,2320,-8.36707,-3.1120184025972524,0.3618909446900489,-3.3922243425953926,-0.07689959210764284
6159493029274194767,40,22,2350,-8.40455,-4.125696075396605,0.38382970848862036,-5.056322778690529,-0.1249441117428694
324754251960705187,34,12,2390,-8.35681,-3.5289297480316715,0.35835457152830363,-3.822145844722613,-0.08835268830546371
-2197633435289425184,32,15,2580,-8.37733,-3.5090845516247446,0.37936383299465887,-3.9634119317967893,-0.09072615899949504
7420719035868167790,41,14,2600,-8.39919,-3.2283141630331054,0.35499982389403384,-3.9624423166842773,-0.09155392708280467
4108380562467614183,37,9,2350,-8.42868,-2.9583277671623467,0.3597985542980341,-3.1590802679818926,-0.07417784570428328
8681909723137239455,42,14,2380,-8.39067,-3.2582533777573026,0.37848788990146787,-3.9089377264172613,-0.09090535474448576
-2197641007033750006,32,9,2520,-8.43085,-2.6578622229595057,0.3528076568010623,-2.911331472127,-0.07010899520688084
-1726351898622430670,31,10,2510,-8.4142,-2.9224973924946243,0.35851915180359856,-3.001186288392886,-0.06535936397225245
-1726356949128486454,31,14,2530,-8.37186,-3.478948569647372,0.36406797589610335,-3.94947358688754,-0.09017684696455179
4108346515244570288,37,20,2560,-8.3789,-3.4393365536693614,0.40527571588947664,-4.38382733340604,-0.09898957386275002
-7242458009048178929,44,22,2530,-8.39447,-4.205421177632937,0.389552533658142,-5.3257244394715295,-0.13530574226631148
-2668914974626712006,49,20,2470,-8.42198,-3.9614646539682936,0.36035141674048793,-4.9348763703643215,-0.11744859208400686
-3930093056547933957,48,6,2530,-8.44425,-2.8093061676576947,0.3539682103853649,-2.999167263349174,-0.0825857721489992
-2668908664701522173,49,15,2340,-8.40094,-3.281151198316952,0.36346395486015337,-4.416924587499486,-0.1092365149099702
-5981262272135187740,45,22,2310,-8.38509,-4.222108721744683,0.3756594118390828,-5.305645045285427,-0.13235432590280902
6159518247980771119,40,10,2450,-8.38694,-3.21740823554359,0.3356197258035794,-3.8397650179960214,-0.09437932694944025
-1726387217073545278,31,22,2370,-8.3801,-3.989479397936915,0.3778177148546957,-4.7873336635705135,-0.1135378175485488
-1726351898403401458,31,10,2570,-8.41068,-3.123924035455932,0.34432685796595996,-3.3668612089070273,-0.0802043074244457
2847168433453833825,36,6,2360,-8.41851,-2.2733454623504428,0.3364033100741277,-1.7913051597048169,-0.03889073427141423
-936445268690078645,33,11,2320,-8.3844,-3.3963881147396533,0.3597347587694491,-3.6176062943741742,-0.08060466061343262
-8503655003169041165,43,19,2350,-8.38291,-3.566999683428879,0.3897244530237059,-4.254190369599276,-0.09646397797839348
-3930094316563573094,48,5,2580,-8.43742,-2.35855804462093,0.30900269438650546,-1.781277929646431,-0.04216967948677406
-2668896052652310611,49,5,2400,-8.43682,-2.0641638698500127,0.34667497766998345,-2.2798982073842,-0.062209252022651054
-2668908664529094921,49,15,2480,-8.40794,-3.529238911603564,0.3635337163959081,-4.608137705922501,-0.11459558630355178
-3458821605574986759,47,11,2460,-8.46045,-3.036790112662999,0.36610144946562573,-3.6489660458265942,-0.08803859772504938
-3458811515230063835,47,19,2320,-8.38866,-3.8914594742982684,0.3985226101048075,-4.9645573404906305,-0.11927505309564468
1585977740368837552,35,6,2580,-8.45271,-2.204660154123912,0.3479580841118821,-1.698385621632726,-0.03762521553785745
8681914773489508771,42,10,2540,-8.42493,-3.0791265937781853,0.3549807884781374,-3.2040690103183813,-0.07645756039554034
-936412472856651091,33,17,2340,-8.37751,-3.6651183879679357,0.35553107829374764,-4.150644216257499,-0.09901581948869709
-4720008514502772749,46,20,2450,-8.40262,-3.7639240929884537,0.3739244086584114,-4.8066211288220515,-0.11938487249624645
6630756903651553107,39,13,2600,-8.37313,-3.4715839664601464,0.372941207144768,-3.918522906294115,-0.08449552957717446
-3930106929405017976,48,11,2360,-8.43536,-3.366251720260398,0.32678130462017096,-3.8941110945022657,-0.09295395344725356
324758036397527230,34,11,2560,-8.37201,-2.9632960259541807,0.3811075810723254,-3.2575449082934456,-0.06977733051155054
-7242442870571570083,44,10,2360,-8.42237,-3.037857066207944,0.3671507425642623,-3.5489553525073356,-0.08328314393271714
-936421301321856478,33,24,2450,-8.38056,-4.265421713452469,0.37379670444889707,-5.172196192922366,-0.1279422742659385
-2197639740260826669,32,10,2470,-8.43794,-2.602162920740784,0.3490528204731465,-2.698747206982362,-0.06112664343954037
-5981257227524279896,45,18,2470,-8.39472,-4.012089083330446,0.3707280509483995,-4.6422523991908955,-0.11113009958015975
-3930120801833363963,48,16,2530,-8.39411,-3.3857145621248605,0.3743544541208663,-4.256051983509285,-0.09890889229609584
5369564953286452749,38,14,2510,-8.38977,-3.2889997414314283,0.3545226332539451,-3.9122790577270683,-0.09271026866345726
-2987557730724618525,30,10,2400,-8.45907,-2.934718521583068,0.34300896508728596,-2.858360843211481,-0.06419747681833546
