225|♦ 	 caïn , 	 c’ être 	 le 	 possibilité 	 de 	 « 	 demeurer dan le pays » ( jérémie , 7 ,
226|• 	 au 	 sens d’ oser . jérémie reprendre , dan un pathos contraindre , ce
227|thème amoureux : « Reviens , infidèle Israël ! dire l’ Éternel » ( 3 , 22 ) . Pour le second isaïe , « retourner » c’ être « chercher Dieu » ; le retour devenir quête d’ eau vif , comme ce être dan l’ évangile johannique .
228|tel être le richesse symbolique de ce couple pardon - retour : si nous tenter de le surprendre au niveau un image , il nous jeter aussitôt en plein paradoxe , que peut-être aucun théologie systématique ne pouvoir épuiser et qu’ lui ne pouvoir que briser ; ainsi le prophète n’ hésiter pas à exhorter au « retour » , comme s’ il dépendre entièrement de l’ homme , et à implorer le « retour » , comme s’ il dépendre totalement de Dieu : « Fais - lui revenir et il revenir » , s’ écrier Jérémie . parfois le côté de Dieu être seul accentuer : le « retour » être alors le fruit d’ un libre choix de le majesté cacher , l’ effet d’ un amour , d’ un hésèd au-delà de tout raison ( Deut . , 7 , 5 ss . ) ; ce hésèd être magnifier et amplifier , chez jérémie par exemple , aux dimension d’ un réconciliation universel , d’ où le nature sau - vage lui-même n’ être pas exclu . « Pardon » et « retour » coïncider alors dan le donation d’ un « cœur de chair » substituer au « cœur de pierre » ( thème commun à Jérémie et Ézéchiel ) ; mais c’ être peut-être le second Isaïe qui avoir avoir le sens le plus aigu de le gratuité de le grâce , face au néer un créature ( par exemple Isaïe , 40 , 1 et ss . ) . Et pourtant le balancier revenir sans cesser : c’ être encore Jérémie qui transmettre ce parole : « Mais si ce nation , sur lequel j’ avoir parler , revenir de son méchanceté , -- il se repentir du mal que j’ avoir penser luire faire » ( jérémie , 18 , 8) . ce pouvoir suspensif du choix humain , qui sembler rendre le pardon conditionnel , nous ramener au fameux choix deutéronomique27 : « Vois , il mettre aujourd’hui devoir vous le bénédiction et le malédiction ... » ( 11 , 26 ) . « Vois , il mettre aujourd’hui devoir lui le vie et le bien , le mort et le mal » ( 30 , 15 ) . ainsi le symbolisme du « retour > » et du « pardon » , prendre dan son pays de naissance , tenir en suspens tout le aporie de le théologie concerner le grâce et le volonté , le prédestination et le liberté ; mais peut-être tenir - il aussi en réserver le réconciliation hyper-logiqu un terme que le spéculation isol et opposer .
229|laisson pour l’ instant ce symbolisme de le rédemption , nous le reprendre à un nouveau stade , correspondre à un nouveau étape du symbolisme du péché .
230|nous avoir suivre jusqu’ à son extrême conséquence le pente de le négativité un symbole du péché : le pacte brisé faire de Dieu le tout autre et de l’ homme le Rien en présence du seigneur ; c’ être le moment de le « conscience malheureux » .
231|Et pourtant le structure du symbolisme du péché ne se laisser pas enfermer dan ce opposition élémentaire entrer le « rien » de le vanité et le « quelque chose » de le souillure . Par d’ autre trait , qu’ on pouvoir appeler réaliste , le péché être aussi position , comme diraKierkegaard ; ce être ce trait qui assurer un certain continuité entrer le deux système de symbole et un reprise du symbole de le souillure dan le nouveau symbole du péché .
232|ce « réalisme » du péché ne être pleinement comprendre qu’ à partir de le nouveau instance de le conscience de faute que nous appeler · rer culpabilité ; à vrai dire , c’ être seulement avec ce nouveau moment que le conscience du péché devenir le critère et le mesure de le faute ; le sentiment de culpabilité coïncider exactement avec le conscience que le coupable prendre de lui-même et ne se distinguer pas du « pour soi » de le faute .
233|il n’ en être pas ainsi avec le « confession » du péché ; le « confession » être le vue frontièr d’ un mal réel qui avoir être révéler et dénoncer par l’ interpellation prophétique et qui n’ être pas mesurer par le conscience que le pécheur en prendre . c’ être pourquoi à le « subjectivité » de le conscience de culpabilité , il falloir opposer le avoir réalité » du péché , il falloir même dire le dimension ontologique du péché ; c’ être le « cœur » de l’ homme qui être mauvais , c’est-à-dire son existence même , quel que être le conscience qu’ il en prendre .
234|c’ être ce réalisme du péché qui permettre au pénitent de se repentir de péché oublié ou même commettre à son insu , bref de péché qui être , parce qu’ il caractériser son véritable situation dan l’ Alliance ; ce premier trait être un de celui qui assurer le plus manifestement le continuité entrer le système de le souillure et celui du péché : on rester à le surface un chose si l’ on se borner à voir dan ce parenté structural un survivance de le conception archaïque du sacrilège objectif ; bien entendre un grand nombre de crime -- vrai crimer sans culpabilité -- s’ expliquer ainsi28;de même le précepte : « Si quelqu’un pécher et faire sans s’ en apercevoir l’ un un chose interdit par le commandement de Yahvé , il être responsable et porter le poids de son faute « ( Lév . , 5 , 17 ) . Mais l’ explication de ce exemple par quelque survivance du système du tabou , du sacrilège et de l’ expiation rituel ne devoir pas masquer le faire le plus important qui rendre possible ce survivance lui-même , à savoir que le Loi , expression éthico - juridique de l’ Alliance , s’ être substituer à le puissance anonyme du tabou et à l’ automatisme de son vengeance et constituer un référence hyper-subjectiv pour le péché ; c’ être finalement le situation « réel » de l’ homme dan l’ Alliance qui être le mesure du péché et luire conférer un véritable transcendance par rapport à le conscience de culpabilité .
235|un second trait confirmer ce réalisme du péché : parce qu’ il ne se réduire pas à son mesure subjectif , le péché ne se réduire pas non plus à son dimension individuel ; il être d’ emblée et originairement personnel et communautaire29 . on dire assez , lorsqu’ on interroger le myth étiologique , le méfait de le théorie de le rétribution construire sur ce thème de l’ imputation collectif ; mais le construction de second degré et le rationalisation manqué auxquell le confession du péché du peuple avoir donner licence ne devoir pas nous cacher le signification profond de ce confession au niveau de l’ expérience vif et un symbole primaire qui l’ exprimer ; le spéculation sur le transmission d’ un péché venir d’ un premier homme être un rationalisation tardif qui mêler un catégorie éthique et un catégorie biologique ; c’ être même parce que le signification original d’ un péché personnel et communautaire avoir être perdre qu’ on avoir tenter de compenser l’ individualisme de le cul-
236|expiation ; comme on voir plus loin , ce résurgence d’ un rite de élimination en plein théologie du péché s’ expliquer parfaitement par le « réalisme » du péché et par le transposition symbolique du rituel de le purification au plan de le rémission un péché .
237|pabilité par un solidarité de niveau vital construire sur le modeler de l’ hérédité . Mais ce mélanger un genre dan le pseudo-concept de péché hériditair renvoyer intentionnellement à un lien communautaire attester par le confession liturgique un péché . il falloir donc tenter de ressaisir , en deçà de tout spéculation concerner le transmission d’ un péché individualiser , l’ aveu d’ un nous spécifique , du « nous autre pauvre pécheur » , où s’ attester l’ unité hyperhiologiqu et hyperhistoriqu du « peuple » et même de « l’ humanité » ; le mythe adamique exprim ce universel concret , avouer dan le confession un péché ; il l’ exprim mais ne le créer pas ; il le supposer plutôt et l’ exhiber seulement par le moyen d’ un explication fantastique .
238|il n’ être pas question de nier que l’ imputation personnel de le faute marquer un progrès sur le scandaleux responsabilité collectif qui permettre de punir un autre que le coupable ; mais il falloir comprendre que le prix de ce progrès c’ être le perte de l’ unité de l’ espèce humain , rassembler « devoir Dieu » par le lien plus que vital et plus qu’ historique de le faute ; le pseudo-concept de péché originel être seulement le rationalisation de troisième degré , à travers le mythe adamique , de ce lien énigmatique , avouer plus que compris dan le « n.ous » de le confession un péché .
239|troisième traire caractéristique de le réalité hyper-subjectiv du péché : mon péché être sou le regard absolu de Dieu . Dieu -- et non mon conscience -- être le « pour soi » du péché . être ce à dire que le confesser , honteux d’ être voir , se sent dépouiller de son subjectivité par ce regard et réduire à le condition d’ objet ? ce n’ être pas là le note dominant qui se laisser entendre dan Faveu que le croire faire de ce regard ; l’ admiration pour un tel regard , qui « sonder le rein et le cœur » , suffire à maintenir le « craindre » de Dieu dan le région du respect et du sublimer ( Ps . 139 , 1 - 6 ) . c’ être encore le relation dialogal de l’ Alliance qui régler tout le modulation affectif qui colorer ce conscience d’ être sou le regard de Dieu ; l’ acte même de l’ invocation -- ô Dieu , ton regard être sur lui ! -- retenir le conscience regarder de tomber au rang d’ objet ; le premier personne qui invoquer se sentir devenir second personne pour ce regard qui le perce à jour . finalement , si l’ accent principal n’ être pas mettre sur le caractère proprement dégrader de le situation d’ être - regarder - par - Dieu , c’ être que le sens primordial de ce regard c’ être do constituer le vérité de mon situation , le justesse et le justice du jugement éthique susceptible d’ être porter sur mon existence . c’ être pourquoi ce regard , loin de faire échec à le naissancedu Soi , en susciter le prise de conscience ; il entrer dan le champ de le subjectivité comme le tâcher de se mieux connaître ; ce regard qui être fondre le devoir - être de le conscience de soi . L’ examen de conscience être ainsi justifier : mon propre regard sur moi-même vouloir être l’ approximation du regard absolu par le conscience de soi ; il désirer se connaître tel que il être connaître ( Ps . 139 , 23 - 4 ) . le forme privilégier de ce prise de conscience être l’ interrogation , le mise en question du sens un acte et un motifs80 ; le regard absolu scinder l’ apparence de le réalité par le trancher du soupçon ; le soupçon sur soi-même être ainsi le reprise en moi-même du regard absolu ; il coopérer ainsi à le croissance de le penser interrogatif , lequel devoir peut-être plus au problème du mal qu’ aux énigm de le météorologie .
240|le pointe avancer de ce prise de conscience , susciter par le Regard absolu , c’ être le « sagess » qui connaître le « vanité » de l’ homme comme Dieu le connaître : « L’ Étemel connaître ier penser de l’ homme ; il savoir qu’ lui être vain » ( Ps . 94 , 11 ) . Comme on voir , se savoir « vain » n’ être pas devenir objet , c’ être pénétrer dan l’ enceinte du salut par le porte étroite de le vérité .
241|Parce qu’ il être le vérité possible de le connaissance de soi , ce 30 30Regard maintenir le réalité de mon existence au-delà de le conscience que j’ en prend , et plus particulièrement le réalité du péché au-delà du sentiment de culpabilité .
242|le trait que nous venir d’ analyser attester que ce péché , « intérieur » à l’ existence , à l’ encontre de le souillure qui l’ infecter du « dehors » , n’ en être pas moins irréductible à le conscience de culpabilité : il être intérieur mais objectif ; ce premier groupe de caractère assurer le continuité phénoménologique entrer le souillure et le péché .
243|un second groupe de caractère renforcer ce continuité structural . nous avoir insister plus haut sur le « négativité » du péché -- vaniter du souffler et vanité de l’ idol -- par rapport à le « positivité » de le souillure . ce opposition néanmoins être trop simple ; car ce « vanité » , qui retirer à l’ existence son forcer , être aussi en quelque façon un puissance .
244|ici encore , on avoir tôt faire de reconnaître un survivance du système de le souillure et du thème de le « possession » qui ressortir à ce système . le situation descriptif être plus complexe .
245|ce qui assurer le continuité d’ un type à l’ autre , c’ être le conscience d’ altération , d’ aliénation qui être commun aux deux type ; ce conscience s’ être d’ abord fixer dan le représentation d’ un substance maléfique , sans que ce substance maléfique être nécessairement dramatiser dan un figure de démon ou de dieu mauvais . Par contrer le texte sacré de l’ ancien Orient illustrer un stade où ce conscience d’ aliénation se fixer dan le représentation surabondant de force quasi personnel , de caractère démoniaque , qui prendre le place du dieu et occuper littéralement le pécheur ; le confusion tenace du péché et de le maladie consolider en outre ce représentation de puissance personnaliser qui s’ emparer du pécheur et le lier : nous être ici en deçà de le distinction de le maladie et de le faute , distinction solidaire de le conquête de le culpabilité , au sens précis d’ imputation de faute ; ce disjonction impliquer lui-même un certain dualisme qui n’ être pas nécessairement celui de l’ âme et du corps , mais celui d’ un agent moral , auteur du mal moral , et d’ un cours un chose qui apporter maladie , souffrance et mort . le confusion du péché et de le maladie avoir pour contrepartie un interprétation du pardon comme être indivisément guérison , déliement , délivrance , κ Puisse le mal qui être dan mon corps , dan mon muscle et mon tendon s’ en aller aujourd’hui » , demander le supplier . « Délie - lui de moncharme ... Parce qu’ un mauvais charm et un impur maladie et le transgression et l’ iniquité et le péché être en mon corps et parce qu’ un spectre méchant être attacher à lui . » « là où être le colère du dieu , le ( mauvais esprit ) se porter en hâte , il pousser de grand cri . un homme dont un dieu s’ être écarter , il fondre sur luire et le couvrir comme un vêtement . »
246|on surprendre bien dan ce texte le mélanger du négatif et du positif , sou le forme combiner de l’ exil du dieu ( ou du bon génie ) et de l’ invasion du mauvais démon : « ce homme , l’ anathème mauvais , comme un agneau l’ avoir égorger ; son dieu être sortir de son corps , son déesse s’ être tenir à l’ écart . » Et de nommer soigneusement et distinctement , tel démon et encore tel démon , dan d’ interminable litanie où foisonner le figure démoniaques81 .
247|ou le tache du léopard ( 13 , 23 ) ; le thème du mal radical être expressément professer par le prophète : « le cœur de l’ homme être trompeur plus que tout chose et incurablement ' mauvais ; qui pouvoir le connaître ? ... moi , l’ Éternel , j’ éprouver le cœur et il sonder le rein » ( 17 , 9 ) . Ézéchiel appeler « cœur de pierre » oet endurcir · sement d’ un existence inaccessible à l’ interpellatioa divin . le Jahviste qui rédiger l’ essentiel un chapitre pessimiste du début du livre de le Genèse résumer d’ un trait ce théologie de le méchanceté ( Genèse , 6 , 5 s ® et 8 , 21 ) :
248|Yahvé voir que le méchanceté de l’ homme être grand sur le terrer et que son cœur ne former que de mauvais dessein à longueur de journée .
249|on voir poindre ici le début d’ un anthropologie non seulement pessimiste -- c’est-à-dire où le pire être à craindre -- mais proprement « tragique » , -- c’est-à-dire ( comme on le dire au chapitrer du tragique dan le second partie ) où le pire être non seulement à craindre , mais proprement inévitable , parce que le dieu et l’ homme conspirer à engendrer le mal . il n’ yu avoir pas de grand différence . à ce égard entrer « l’ endurcissemer » ■ selon certain texte de l’ ancien Testament et « l’ aveuglement » ( 4lè ) un écrit homérique et un tragique grec . « l’ endurcissemer » yu être dépeindre comme un état indiscernable de l’ existence même du pécheur et , sembler t il , exclusif de son responsabilité ; non seulement ce endurcissemer le définir tout entier , mais il être l’ œuvre de le divinité dan son colère : « J’ endurcir le cœur de Pharaon . » nous revenir plus à loisir sur ce théologie du « Dieu - qui - égarer » dan le cadre un mythe de l’ origine et de le fin . dison dès maintenant que ce théologie être seulement à l’ état de trace dan le Bible hébraïque alors qu’ lui avoir constituer un monde complet , celui de le « tragédie » grec . Dans le Bible hébreu lui être tenir en échec par un 35 35théologie de le sainteté d’ un part , de le miséricorde de autre part . néanmoins ce théologie avorté avoir pouvoir être concevoir parce qu’ lui prolonger un un expérience constitutif de le conscience de péché , l’ expérience d’ un passivité , d’ un altération , d’ un aliénation , paradoxalement mêler à celui d’ un déviation volontaire , donc d’ un activité , d’ un initiative mauvais .
250|ce expérience d’ aliénation être également un un composante du futur dogme du péché originel36 37 ; nous l’ avoir déjà évoquer un fois à propos de l’ universaliter du péché ; si ce universalité , qui être originairement celui d’ un lien plus que vital et plus qu’ hi - torique -- le nous d’ un communauté de pécheur -- , avoir pouvoir se prêter à un rationalisation pseudo-biologiqu et se projeter dan le représentation d’ un transmission héréditaire , c’ être par le truchement de l’ expérience d’ aliénation .
251|En effet un lien d’ universalité , qui être en même temps un épreuve de passivité , suggèr un « explication » par le naissance ; l’ endurcissemer n’ être - il pas comme le « nature » du pécheur , donc « naître avec luire » ? le psaume 51 exprimer assez bien ce dogme à l’ état naissant : « Hélas ! il être naître dan l’ iniquité et mon mère m’ avoir concevoir dan le péché87 . » ce n’ être pas tout : ni le confession de l’ universaliter du péché , ni l’ aveu de son caractère aliéner ne rendre compte suffisamment de le motivation complexe qui être à l’ origine du dogme . il avoir falloir en outre un « reprise » , dan le système du péché , un catégorie affectif de le souillure ; ce « reprise » ne nous surprendre pas : le double caractère de réalité et de puissance du péché , en l’ apparenter à le souillure , rendre possible l’ inclusion du système de le souillure dan celui du péché ; historiquement ce « < reprise » s’ être manifester par l’ inclusion de le religion cultuelle un israélite dan le religion éthique prêcher par le prophète ; ainsi le impureté rituel se être - lui juxtaposer aux « iniquiter » tel que le violence , le ruse , le cruauté , et le destiner un deux système se être - lui confondre . A le faveur 36 37 * *
252|mer le idée plus profond que , avant tout acte personnel , l’ homme se trouver déjà séparer d’ avec Dieu ; le lien entrer le génération par le moyen de le naissance devenir le chiffre de celte antériorité du mal . -- il falloir remar-
253|quer en outre que ce verset ne dire pas que ce étal « dan » lequel nous exister constituer un inclination au mal , ni non plus que ce état procéder d’ un transgression ancestral . Dubarlc , op . cit , p. 21 .
254|de ce contamination et de ce échange , ie pécher , au sens fort de péché contrer Dieu , se charge de l’ émotion de souillure , au sens fort de contact impur ; ce même psaume 51 , qui procéder pourtant d’ un expérience aigu de le faute personnel , de le culpabilité au sens précis , reprendre le langage de le souillure : « Lave - lui entièrement de mon iniquité et purifier - lui de mon péché ! purifier - lui avec l’ hysope et il être sans tache ; lav - lui et il être plus blanc que le neige . » ce assonance entrer péché et souillure n’ être pas sans danger ; l’ expérience du péché être comme tirer en arrière par celui de le souillure ; on pouvoir donner comme exemple de ce tendance régressif le réactivation , si fréquent dan le confession un péché , de l’ antique liaison entrer souillure et sexualité , dont on avoir montrer plus haut le grand complexité affectif ; l’ acte sexuel comme le naissance donner un base physique au symbole du contact impur . il suffire que le faute avouer être lui-même d’ ordre sexuel -- comme c’ être le cas dan le confession du psaume 51 où le roi David se repentir du rapt de Bath - Seba et du meurtre d’ Uri -- pour que être réactiver en chaîne tout le association entrer l’ universalité et l’ aliénation du péché d’ un part , et d’ autre part le symbolique du contact impur , ainsi que le résonance sexuel du thème de le souillure . finalement le mythe d’ un premier péché , commettre par un premier homme , et transmettre à son descendance , concevoir lui-même « à son image » , venir sceller tout ce association dan un « explication » par l’ origine , dont nous étudier plus loin le structure . Mais ce réactivation un antique association lier au thème de le souillure être seulement le contrepartie de le reprise de le symbolique de le souillure dan celui du péché .
255|ce second cycle de symbole du péché , qui assurer le reprise du symbolisme de le souillure dan celui du péché , trouver son prolongement dan un symbolique de le rédemption qui complet celui du pardon que nous avoir laisser en suspens et qui , à son tour , assurer le reprise du symbolisme de le « purification » dan celui du « pardon » .
256|il falloir en effet ajouter au cycle un symbole du « retour » un nouveau cycle de symbole qui graviter autour du « rachat » ; le symbolisme du « retour » renvoyer à l’ idée du péché comme rupture du lien de l’ Alliance ; celui du « rachat » renvoyer à l’ idée d’ un puissance qui tenir l’ homme captif et contrer lequel il falloir échanger un rançon , afin de le supprimer .
257|le trois racines88 qui exprimer ce idée de délivrance développer chacun un aspect de ce échange , qui n’ être pas sans évoquer un idée semblable dan le Phédon , qui proposer « d’ échanger » le passion contrer le vertu . le racine goal garde quelque chose du goel , du vengeur ou du protecteur qui pouvoir et même devoir épouser le veuve du proche parer ; ce racine fournir tout un chaîne de symbole ; protéger , couvrir au sens de recouvrir , racheter , délivrer ; comme tou le symbole il garder quelque chose de l’ analogue initial , mais le dépasser tout de suite en direction d’ un situation existentiel .
258|un symbole voisin -- racine padah -- être fournir par l’ usage du rachat de l’ offrande un premier-né ou de l’ esclave par un rançon ; or on savoir que ce image de le rançon , du rachat , avoir être assez puissant pour soutenir le conceptualisation de le rédemption ( qui vouloir dire rachat ) .
259|le racine kapar , qu’ on avoir rapprocher être de l’ arabe « couvrir » , être de l’ accadien « effacer » , fournir un symbole voisin un précédent : le kopher être le rançon par lequel on pouvoir être relever d’ un pénalité grave ou acquérir le vie sauf ; il être vrai que c’ être l’ homme qui offrir le kopher ; mais le symbolisation s’ étendre jusqu’ à fournir l’ image de base de « l’ expiation » , que nous laisser encore provisoirement de côté , pour rester dan le cycle du « rachat » .
260|ce symbolisme du « rachat » devoir un partie de son forcer à son couplage avec celui de l’ Exode , de le sortie d’ Égypte ; ce événement être au centre de YUrbekenntnis d’ Israël85 ; réinterpréter par le théologie de l’ histoire un écrivain biblique , il « valoir pour » tout délivrance ; or l’ événement de l’ Exode n’ avoir exhiber son puissance de symbolisation éthique qu’ en passer par le grille du symbolisme du « rachat » ; l’ Exode être rachat ; le deux symbole du rachat et 38 39de le sortie ou de le montée se renforcer mutuellement , au point de faire de l’ Exode le chiffre le plus significatif de le destiner d’ Israël : « tu dire donc aux enfant d’ Israël : il être Yahvé , et il vous soustraire aux corvée que le égyptien vous imposer . il vous affranchir de le servitude en lequel il vous tenir et il vous délivrer en frapper fort et en châtier duremer » ( Exode , 6 , 6 ) .
261|Mais le symbole , comme on voir dan maint psaum , faire son chemin de déplacement en déplacement ; au terme de ce transposition , le thème du « libérateur » qui « rachèt » son peuple , s’ affranchir presque complètement de son origine dan le théologie de l’ histoire et finir par désigner tout délivrance intérieur . Mais tout le épaisseur de sens être déjà superposer dan le célébration le plus historique de l’ Exode . A le limite , le symbole du « rachat » , du « pardon » et du « retour » cumuler leur prestige : « Reviens à lui , car il t’ avoir racheter » , lison - nous dan le second isaïe ( 44 , 22 ) . « Pardonne , ô Éternel ! à ton peuple d’ Israël , que tu avoir racheter » ( Deut , 21 , 8) .
262|du même coup , tout le problématique du péché être enrichir rétrospectivement : l’ Égypte devenir lui-même par contraste le chiffre de le captivité et même le symbole le plus puisser de le condition humain sou le signe du mal ; l’ exorde solennel du Décalogue parler en oes terme :
263|c’ être lui Yahvé , ton Dieu , qui t’ avoir faire sortir du pays
264|le captivité , à le lettre , être un situation social , intersubjective ; en devenir le symbole du péché , ce chiffre avoir exhiber le caractère d’ aliénation du péché ; le pécheur être « dan » le péché , comme l’ hébreu « dan » le servitude ; le péché être ainsi un mal « dan quoi » l’ homme être prendre . c’ être pourquoi il pouvoir être à le fois personnel et communautaire , transcender à le conscience , connaître de Dieu seul dan son réalité et son vérité ; c’ être pourquoi aussi il être un puissance qui lier l’ homme , l’ endurcir et le tenir captif ; c’ être ce expérience de l’ impuissance de le captivité qui rendre possible un « reprise » du thème de le souillure ; aussi « intérieur » au cœur de l’ homme que être le principe de ce servitude , lui constituer en effet un situation enveloppant , comme un piège dan lequel l’ homme être prendre ; quelque chose du contuct impur être ainsi retenir dan ce idée de le « captivité » du péché .
265|Dès lors le problématique fondamental de l’ existence être moins celui de le liberté , entendu au sens d’ un choix à prendre face à un alternative radical , que celui de le libération : l’ homme captif du péché être un homme à délivrer ; tout notre idée de salut , de rédemption -- c’est-à-dire de rachat -- · , procéder de ce chiffre initial .
266|ce méditation sur le second cycle de symbole du péché et de le délivrance nous préparer à comprendre , autant qu’ il être possible , comment le symbolique de le souillure et de le purification avoir pouvoir être reprendre , réaffirmer et même amplifier au contact de celui du péché concevoir comme emprise et de celui du pardon concevoir comme rachat et délivrance . ce effort d’ intelligence s’ impos en présence de texte aussi troublant que celui du Lévitique et d’ un façon général du cycle p ( Priester Codex ou document sacerdotal ) , qui déployer tout un sens de l’ expiation cérémoniel , d’ autant plus dérouter que le rédaction en être post-exiliqu ( ce qui n’ exclure pas , au contraire , que le contenu en être ancien et même archaïque40 ) .
267|Comprendre , autant qu’ il être possible ... il falloir l’ avouer , pour le réflexion il rester quelque chose d’ imperméable dan l’ idée d’ expiation cérémoniel , quelque chose qui ne se laisser même pas réduire au symbolisme le plus riche du « pardon » . ce qui résister à le réflexion réducteur , c’ être le praxis rituel lui-même . ce praxis être irréfléchi par essence ; ainsi faire - on le sacrifice et non autrement ; le conduite rituel être hériter d’ un suite d’ autre action cultuel dont le sens et même le plus souvent le souvenir être perdre pour l’ officier et pour le fidèle ; le critique moderne , également , trouver toujours à l’ origine d’ un rituel d’ autre rituel ; il n’ assister jamais à le naissance du rituel . c’ être pourquoi un catalogue de rite , tel que celui du Lévitique , rester finalement un œuvre muette et scellé , même et surtout lorsqu’ il distinguer un espèce de sacrifice : l’ holocauste ( sacrific d’ animal consumer par le feu ) , le sacrifice d’ action de grâce ( holocauste de graisse d’ animal et repas sacré ) , l’ offrande ( de farine , d’ huile , d’ encens ) , le sacrifice d’ expiation « pour le péché » ( hattat ) ( Lévit . , 4 , 1 - 5 , 13 et 6 , 7 - 13 ) , le sacrifice d’ expiation « pour le délit » ( asâm ) ( 5 , 14 - 19 ) ; c’ être à peiner si quelques-une un circonstance dan lequel tel ou tel sacrific ( 4 * et 5 * type ) devoir être offrir être indiquer : cas « où l’ on avoir manquer par mégarde à l’ un un commandement de Jahvé » , cas où l’ on avoir retenir par mégarde le redevance du au sanctuair ou bien où l’ on s’ être approprier par mégarde ou faux serment un dépôt , un gage , un objet trouver , volé ou injustement retenir . Mais ce circonstance être finalement difficile à délimiter n. Dans le rituel , l’ accent principal n’ être pas mettre sur ce circonstance , mais sur le praxis cérémoniel . Comme dire von Rad , « le théorie du processus sacral » , son « idée de base » ruer cacher ; aussi bien le même rituel se prêter - t - il à un glissement et un substitution de motif ; le rituel être un sorte de réceptacle cultuel qui être là , que le réflexion trouv et qui pouvoir recevoir plusieurs signification successif sans être épuiser par aucun . c’ être que le rituel ignorer le subjectivité et ne connaître que l’ exactitude de le praxis4*.
268|Et pourtant l’ expiation cérémoniel , bien qu’ irréductible à tout processus purement subjectif ou intérieur , n’ être pas un corps étranger dan le totalité concréter un relation d’ Israël à Dieu ; car si le culte venir de plus loin que le prophète , de plus loin que Moïse et que le peuple d’ Israël lui-même , le foi d’ Israël le remodeler intérieurement et s’ yu exprimer tout entier .
269|D’ un part l’ idée d’ expiation développer après l’ exil répondre à un idée du péché dont le côté « réaliste » et l’ aspect « dangereux » avoir être seulement accentuer ; le péché , nous l’ avoir voir , avoir toujours pouvoir se symboliser dan le souillure que pourtant il transform radicalement ; chez Ézéchiel déjà , on trouver l’ expression « porter le peiner » du péché ( 14 , 10 ) , si fréquent ensuite chez Paul , pour dire le poids subjectif et le maléfice objectif du péché qui n’ être pas pardonner ; sans doute aussi falloir - il replacer ce note inquiétant dan le tonalité général de craindre , de menace de mort , de « coup » ou de < ( plaie » qui rôder dan tou le récit et avertissement du cycle sacerdotal ( par exemple , Lévit . , 10 , 6 ; nombre , 1 , 53 ; 17 , 11 ; 18 , 3 ) ; ce angoisse de l’ anéantissement toujours possible de l’ homme par Dieu expliquer pour un part ce accen- 41 42 41 42tuation un rite d’ expiation qui avoir devoir toujours accompagner le culte d’ Israël . rien d’ étonnant dès lors que le sensibilité au péché compris comme menacer de mort avoir revivifier tout le représen - tâtion antérieur de le souillure ; en retour le vieux idée de souillure être porter au niveau de l’ expérience du péché selon le prophètes43 44 4S.
270|quant au sacrific lui-même , d’ autre part , son efficace objectiver n’ être pas sans rapport avec le « pardon » compris , comme nous avoir tenter de le faire , sans référence aucun au sacrific . le mot même « d’ expiation » { kipperu ) rejoindre , par son harmonique moral , le autre symbole du rachat et de le rançon ; le geste de « couvrir » , ou plus probablement « d’ effacer » en frotter , avoir d’ embler un résonance symbolique et signifier le pardon même ( inversemer le mot pardon -- salach -- rappeler le geste rituel de l’ aspersion45 ) . on pouvoir croire d’ abord que le pardon et l’ expiation s’ opposer comme l’ action de Dieu qui délivrer et l’ action de l’ homme ( du prêtre ) qui « faire l’ expiation » . Mais l’ expression u faire l’ expiation » ne préjuger pas un représentation lier à ce verbe ; lui équivaloir à : accomplir l’ action définir comme expiatoire par le rituel ; il n’ être pas dire ce qui se passer tout le fois que le rituel déclarer : « cest ainsi que le sacrificateur faire pour lui l’ expiation et il lui être pardonner » ( Lévit . , 4 , 20 , 26 , 31 , 35 et 5 , 9 , et 13 ) ; on ne pouvoir en conclure que le prêtre et son geste avoir un prise magique sur le divin . au contraire , le seul percer que le Lévitique proposer en direction d’ un théologie du sacrifice -- et que son caractère d’ exception rendre d’ autant plus précieux -- laisser entrevoir un inclusion possible de le symbolique gestuel du rite expiatoire dan le symbolique tout spirituel du pardon . le texte être celui-ci :
271|« tout homme de le maison d’ Israël ou tout étranger résider parmi vouer , qui manger du sang , n’ importer quel sang , il se tourner contrer celui-là qui avoir manger ce sang , et il le retrancher du milieu de son peuple . Oui , le vie de le chair être dan le sang . ce sang , il vous l’ avoir donner , lui , pour faire sur l’ autel le rite d’ expiation pour votre vie ; car c’ être le sang qui expier pour un vie » ( Lévit . , 17 , 10 - 11 ) .
