255|Or , avec le notion de pouvoir - faire revenir le vieux idée de causalité efficient que le révolution galiléen avoir chasser de le physique . être - il permettre de dire que avec le ascription , le causalité efficient réintégrer simplement son lieu de origine , son terrer natal , à savoir précisément le expérience vif de le puissance de agir ? suffire - il . pour autoriser un tel réhabilitation , de tirer argument de le réel polysémie de le notion de causalité , que maint auteur contemporain reconnaître volontiers , être pour justifier un reformulation de le causalité approprier aux science humain , en particulier à le historiographie , comme on le voir chez collingwood1 2 3 , être pour justifier son élimination définitif du champ scientifique un idée de loi ou de fonction , comme on le voir chez Russell5 ?
256|Mais un restauration de le causalité efficient au seul bénéfice de le ascription risquer de faire figure de argument paresseux , comme tout le fois que on invoquer quelque chose comme un faire primitif . il ne récuser pas le notion de faire primitif . il se ar - river . à un stade beaucoup plus avancer de ce investigation , de opposer le modestie de le aveu de quelque fait primitif inhérent à le élaboration de un anthropologie fondamental à le ambition prométhéen de un fondation ultime sur le modeler du cogiter cartésien et de son radicalisation successives4 . encore ne falloir - il pas rendre le arme avant de avoir combattre . ce être pourquoi il vouloir donner le forme de le aporie à le aveu que le puissance de agir de le agent devoir être tenir en dernier instance pour un faire primitif . faire primitif ne vouloir pas dire faire brut . bien au contraire , on ne devoir pouvoir reconnaître un faire primitif que au terme de un travail de penser , de un dialectique , c'est-à-diree de un conflit de argument , dont il falloir avoir éprouver tout le rigueur .
257|ce dialectique passe , selon lui , par deux stade : un stadedisjonctif . au terme duquel être affirmer le caractère nécessairement antagoniste de le causalité primitif de le agent par rapport aux autre mode de causalité ; un stade conjonctif , au terme duquel être reconnu le nécessiter de coordonner de manière synergique le causalité primitif de le agent avec le autre forme de causalité : alors , et alors seulement , être reconnaître le faire primitif de ce que il falloir appeler non seulement pouvoir - faire , mais , au sens fort du mot , initiative .
258|Dans son phase disjonctif , notre dialectique croiser inéluctablemer le argument kantien de le « troisième antinomie cosmologique de le raison pur ' » . il ne proposer ici aucun interprétation nouveau de le antinomie kantien de le causalité libre et de le causalité selon le loi de le nature . mon ambition être de porter au jour , à le lumière de le dialectique kantienne , quelqu'un un point fort de notre analyse de le ascription , voire de en susciter de nouveau .
259|insiston de abord sur le caractère nécessairement dialectique de le notion de puissance de agir , autrement dire sur le formulation nécessairement antithétique de le position même de le question . il rappeler le énoncé kantien de le thèse de le causalité libre : « le causalité selon le loi de le nature ne être pas le seul dont pouvoir être dériver tou le phénomène du monde . il être encore nécessaire de admettre un causalité libre pour le explication de ce phénomène » ( III . 308 ) [ a 444 , b 472p . Or notre discussion de le théorie analytique de le action nous avoir constamment confronter à un formulation antithétique semblable à celui de kant . on ne avoir pas oublier le opposition entrer le événement qui arriver et le événement que on faire arriver , ou le opposition entrer cause et motif , dansla phase dichotomique de le théorie de le action . on pouvoir objecter que , dan un phase ultérieur , ce aspect dichotomique avoir être surmonter . il ne en avoir rien été . on avoir voir resurgir ultérieurement le antithèse sou de autre forme plus subtil , que ce être chez e. Anscombe , avec le opposition entrer connaissance par observation et connaissance sans observation , ou chez d. Davidson lui-même avec le distinction entrer event agency et agent agencyk Mais ce être dan le polarité entrer ascrir et décrir que culminer le formulation antithétique du problème , qui faire dire , avec kant , que « le causalité selon le loi de le nature ne être pas le seul ... » . entron maintenant dan le argument proprement dire de le thèse dan le antinomie kantien de le liberté et du déterminisme . ce qui se donner ici à penser , ce être ce que ker dénommer « spontanéité absolu un cause » , que il définir par le capacité de « commencer de soi-même [ von selbst ] un série de phénomène qui se dérouler selon un loi de le nature » ( iii , 310)1 2 ; dan le « remarqu » qui suivre le « preuve » , Kant noter que un tel « spontanéité absolu de le action » être le « fondement propre de le imputabilité de ce action » ( iii , 310 [ a 448 , b 476])3 . nous avoir donc bien raison de chercher sou le imputation , au sens moral et juridique du terme , le couche primitif de un pouvoir - faire . que être ce qui , dan le théorie analytique de le action , correspondre à le notion kantien de spontanéité absolu ? ce être le notion devenir classique , à le suite de a. Danto , d ' « action de base » . il rappeler le définition que Danto en donner : ce être un action qui ne requérir aucun autre action intermédiaire que il falloir avoir faite pour ( in order to ) pouvoir faire ceci ou celer . En éliminer ainsi , dan le définition de le action de base , le clause « de sorte que » , on mettre à nu un sorte de causalité qui se définir par lui-même . être un action de base celui de notre action qui relever du répertoire de ce que chacun savoir comment faire , sans recourir à un action médiat de ordre instrumental ou stratégique que il avoir falloir avoir au préalable . En ce sens , le concept de action de base désigner un faire primitif . on comprendre pourquoi il en être ainsi : le concept primitif de action de base tenir dan le ordre pratique le place que occuper le évidence dan le ordre cogni - tif : « nous savoir tout de façon direct et intuitif , écrire
260|a. Danto , que il yu avoir un action de base et quel action être un action de base . »
261|le lien entrer ce dernier assertion et le argument antithétique de type kantien rester masquer aussi longtemps que on ne le replacer pas dan le champ conflictuel de le causalité . ce être en effet à titre de commencement de un série causal que le notion de action de base revêtir son caractère problématique et du même coup échapper à le accusation de argument paresseux . Sous son forme négatif , en effet , le idée de commencement impliquer un arrêt dan le mouvement de le penser remonter plus haut en direction de un cause antérieur . Or . ce être ce arrêt que Y Antithèse kantienne dénoncer comme illégitime affranchissement un loi ; ce être en ce point précis que prendre naissance le nécessaire « conflit un idée transcen - dantal » . le théorie de le action ne savoir ignorer ce caractère antithétique de le notion de commencement qui risquer de rester masquer dan un approche encore naïf du concept de action de base . a vrai dire , ce être parce que ce notion laisser non développer le question de le attribution à un agent que son caractère antithétique rester lui-même inaperçu . En revanche , le antinomie passer au premier plan lorsque on confronter le réponse à le question qui ? aux réponse à le question pourquoi ? . ainsi avoir - nous noter avec surprise que , si le recherche un motif de un action être interminable , celui de son auteur être terminabl : le réponse à le question qui ? , que lui contenir un nom propre , un pronom , un description définir , mettre fin à le enquête . ce ne être pas que le investigation être interrompre arbitrairement , mais le réponse qui terminer le enquête être tenu pour suffisante par celui qui le donner et acceptable comme tel par celui qui le recevoir . qui avoir faire celer ? demander - t - on . un tel , répondre - on . le agent si avérer ainsi être un étrange cause , puisque son mention mettre fin à le recherche de le cause , lequel se poursuivre sur le autre ligne , celui de le motivation . De ce façon , le antithétique dont parler ker pénétrer dan le théorie de le action au point de articulation de le puissance de agir et un raison de agir .
262|Mais nous ne avoir pas encore atteindre le essentiel de le argument kantien . le idée de commencement absolu ne être pas seulement justifier par un argument négatif ( il ne être pas nécessaire de remonter dan le chaîne causal ) ; lui le être plus encore par le argument positif qui constituer le nerf même de le preuve . Sans un commencement dan le série , argument kant , le série un cause ne seraitpa complet ; il appartenir donc à le idée de commencement que celui-ci assurer « le intégralité de le série du côté un cause dériver le une un autre » ( iii , 308 [ a 446 , b 474 ] ) ' ; ce sceau de complétude apposer sur le idée de série causal être essentiel à le formulation de le antinomie ; ce être à le idée même de intégralité de un série causal que si opposer le ouverture illimiter du processus causal selon le antithèse . Mais le argument kantien ne être pas encore complet . Dans le « remarqu » qui faire suite à le « preuve » de le thèse , kant distingu deux sorte de commencement , le un qui être le commencement du monde , le autre qui être un commencement au milieu du cours du monde ; ce dernier être celui de le liberté . Or , concéder kant , il yu avoir là le source de un malentendu : ne avoir - t - on pas appeler plus haut absolu , c'est-à-diree non relatif , le spontanéité ? comment pouvoir - on parler maintenant de un commencement « relativement premier » ( iii 312 [ a 450 , b 478])2 ? réponse : commencement absolu avoir égard à un série particulier de événement , le liberté ne être que un commencement relatif avoir égard au cours entier du monde . kant préciser : « nous ne parler pas ici de un commencement absolument premier quant au temps , mais quant à le causalité » ( ibid . ) . suivre le exemple de lhomme qui se lever de son siège « tout à faire librement et sans subir le influencer nécessairement déterminant un cause naturel » ( ibid.)3 . Et kant de répéter : « ce ne être donc pas au point de vue du temps que il devoir être un commencement absolument premier de un série de phénomène , mais par rapport à le causalité » ( πι , 313 [ a 451 , b 477 ] ) . ce distinction entrer commencement du monde et commencemer dan le monde être essentiel à le notion de commencement pratique pris du point de vue de son fonction de intégration . le commencement pratique in médier r ne exercer son fonction de complétude que sur un série déterminer de cause que il contribuer à distinguer de autre série inaugurer par de autre commencement .
263|ce fonction de intégration du commencement par rapport à un série déterminer de cause trouver dan notre analyse antérieurer un confirmation intéressant , en même temps que le antinomie kantienne en révéler le caractère antithétique implicite .
264|le théorie de le action rencontrer le problème du rapport entrer commencement et série complet dan un terme qui luire être propre . lui le faire de abord dan le cadre provisoire de le théoriedes description . le problème initial , comme on le avoir montrer plus haut , être de identifier et de dénommer le action appartenir à un chaîne pratique . le question être alors de savoir quel être le « vrai » description dan ce cas complexe . on se rappeler le exemple de E. Anscombe : un homme , en mouvoir leur bras , actionner un pomper , qui ler monter à le étage supérieur un eau préalablement empoisonné ; ce faire il faire mourir un comploteur et contribuer au succès de un mouvement révolutionnaire . que faire au juste ce homme ? Si le multiple réponse donner être également recevable , ce être parce que , selon le mot de Anscombe , le premier geste - qui être en faire un action de base selon le critère de Danto - « aval » ( swallows ) le chaîne un événement qui en résulter jusque à le dernier série , à lequel le histoire si arrêter . Pour le logique du raisonnement pratique , le série , pour parler comme kant , être unifier par un lien de implication du type moyen-fin ; mais , du point de vue causal , celui un événement et non plus un intention , runification de le série être assurer par le capacité de intégration et de sommation exercer par le commencement lui-même de le série considérer , dont le visée intentionnel traverser le série entière1 .
265|ce hésitation de le description , qui ne constituer pas à vrai dire un aporie , conduire au seuil de un véritable embarras , lorsque on passer de le description du quoi ? à le ascription au qui ? . le problème prendre alors le forme suivant : jusqu ' où si étendre le efficace du commencement et , par conséquent , le responsabilité de le agent , avoir égard au caractère illimité de le série un conséquence physique ? ce problème être , en un sens , inverse de celui un action de base : on se demander alors si il falloir si arrêter en amont de le série ascendant un cause ; on se demander maintenant où il falloir si arrêter en aval de le série descendant un effet ; or , si le causalité de le agent constituer un sorte de butoir pour le mouvement de remontée dan le série un cause , le difïùsion de le efficace du commencement paraître sans borne du côté un effet . Or ce problème , que on pouvoir appeler celui de le portée du commencement , avoir un rapport étroit avec le notion kantien de un commencement « relativement premier dan le cours entier du monde » . Dès lors que le commencement de le action ne coïncider pas avec celui du monde , il prendre place en effet dan un constellation de commencement qui avoir chacun un portée que il si agitprécisémer de apprécier comparativement . Pour chacun de ce commencement , il être légitime de si interroger sur ce que on pouvoir appeler le confin du régner du commencement . ce question ouvrir un problème très réel que connaître bien le juriste , pénalist ou autre , mais aussi le historien . un agent ne être pas dan le conséquence lointain comme il le être en quelque sorte dan son geste immédiat . le problème être alors de délimiter le sphère de événement dont on pouvoir le rendre responsable . Or ce ne être pas aiser . celer pour plusieurs raison . D' abord , à ne suivre que un seul série , le effet de un action se détacher en quelque sorte de le agent , comme le discours le faire de le parole vif par le médiation de le écriture . ce être le loi de le nature qui prendre en charge le suite de notre initiative . ce être ainsi que le action avoir un effet que on pouvoir dire non voulu , voire pervers . seulement , le séparation de ce qui revenir à le agent et de ce qui revenir aux enchaînement de causalité externe se révéler être un opération fort complexe ; il falloir pouvoir mettre le segment intentionnel susceptible de être formaliser en syllogisme pratique à part un segment que on pouvoir dire systémique , dan le mesure où il exprimer le structure de système physique dynamique ; mais , comme on le dire plus loin , le continuation , qui prolonger le énergie du commencement , exprimer le enchevêtrement un deux mode de liaison ; sans ce enchevêtrement , on ne pouvoir pas dire que agir , ce être produire un changement dan le monde .
266|ajouton que il être un autre sorte de enchevêtrement qui rendre difficile de attribuer à un agent particulier un série déterminer de événement ; ce être celui de le action de chacun avec le action de chaque autre . nous avoir insister ailleurs , à le suite de W. Schapp , sur le idée , propre au champ narratif , « de être enchevêtrer dan un histoire » ' ; le action de chacun ( et son histoire ) être enchevêtrer non seulement dan le cours physique un chose , mais dan le cours social de le activité humain . comment , en particulier , distinguer dan un action de groupe ce qui revenir à chacun un acteur social ? ce difficulté , comme le précédent , ne concerner pas moins le historien que le juge , dès lors que il si agir de désigner distributivement un auteur en lui assigner un sphère distinct de action ; ici , attribuer , ce être distribuer . il ne falloir pas craindre de dire que le détermination du point extrême où si arrêter le responsabilité de un agent être affaire de décision plutôt que de constatation ; ce être ici que reprendre vigueur le thèse de H.L.A. hart2 selon lequel le attribution de un action à un agentressembl plus à le arrêt - ce être le cas de le dire - par lequel un juge attribu à chacun un party en compétition ce qui luire revenir ; le ascription tendre à nouveau à se confondre avec le imputation , dan un situation de affrontement entrer revendication rival ; toutefois , le seul faire que le historien pouvoir avoir luire aussi à répartir un responsabilité entrer le acteur de un action complexe donner à penser que ce délimitation de sphèr respectiver de responsabilité ne revêtir pas nécessairement un aspect de incrimination et de condamnation . Raymond Aron , à le suite de Max Weber , ne avoir pas tort de distinguer responsabilité historique et responsabilité moral ' . ce que le un et le autre avoir en commun , ce être précisément de illustrer le notion kantien de un commencement relativement premier ; celui-ci impliquer en effet un multiplicité de agent et de commencement de action qui ne se laisser identifier que par le sphère distinct de action qui pouvoir être assigner à chacun . Or le structure conflictuel de ce assignation ne savoir être éliminer ; le délimitation de le portée de un décision responsable contribuer à le effet de clôture sans lequel on ne savoir parler de série intégral ; mais ce effet de clôture , essentiel à le thèse de le causalité libre , contredire le ouverture illimiter de le série un cause exiger par vantithèse dan le antinomie kantien .
267|"tout celer être dire , pouvoir - on en rester au stade antinomique dan le compréhension de ce qui être signifier par puissance de agir ? kant lui-même ne le faire pas . Après avoir dire et répéter que le thèse et vantithèse du commencement , comme le thèse et vantithèse un trois autre antinomie cosmologique , devoir être « renvoyer dos à dos par le tribunal de le raison » ( iii , 345 |A 501 , b 529j ) , kant réserver finalement un sort différent aux idée transcendantal que il appeler mathématique et qui avoir rapport à le extension fini ou infini de le matière ( premier et deuxième antinomie cosmologiquer ) : pour celui-ci , le solution sceptique rester sans appel . d ne en être pas de même un idée transcendantal dire dynamique concerner le commencement relativement premier , celui un action humain , et le commencement absolu du monde dan son ensemble ; le solution un deux premier antinomie être un solution sceptique , parce que « dan le liaison mathématique un série de phénomène , il être impossible de introduire de autre condition que un condition sensible ; c'est-à-diree un condition qui être lui-même un partie de lasérie » ( iii , 360 [ a 530 , b 558 ] ) ' . En revanche , le solution de le troisième et de le quatrième antinomie pouvoir consister à garder côte à côte le thèse et Y Antithèse ; en effet , « le série dynamique un condition sensible permettre encore un condition hétérogène qui ne être pas un partie de le série , mais qui , en tant que purement intelligible , résider en dehors de le série , ce qui donner satisfaction à le raison et placer le inconditionné à le tête un phénomène , sans troubler le série de ce phénomène toujours conditionner et sans pour celer le briser contrairement au principe de le entendement ( iii , 362 [ a 531 , b 559 ] ) » 2 . il en résulter que le thèse et Y Antithèse pouvoir être tenir pour vraie tout le deux , à condition de le maintenir sur deux plan différent . on connaître le suite : le liberté comme idée transcendantal pur , sans attache phénoménal , constituer le sens ultime de le faculté de commencer de soi-même un série causal . Sur ce liberté transcendantal se fondre le concept pratique de liberté , c'est-à-diree le indépendance de le volonté par rapport à le contrainte un penchant de le sensibilité ( III . 362 [ a 532 . b 560])3 . Mais que être ce que un liberté transcendantal ? ce être un liberté intelligible , si le on appeler intelligible « ce qui dan un objet un sens ne être pas lui-même phénomène » ( III . 366 |A 358 , b 566])\ Et le suite : « Si donc ce qui devoir être considérer comme phénomène dan le monde sensible avoir aussi en lui-même un pouvoir , qui ne être pas un objet de intuition sensible , mais par lequel , cependant , il pouvoir être un cause un phénomène , on pouvoir alors considérer le causalité de ce être sou deux point de vue , comme intelligible quant à son action , ou comme causalité de un chose en soi . et comme sensible quant aux effet de ce action ou comme causalité de un phénomène dan le monde sensible » ."
268|il vouloir suggérer ici un autre issu à le antinomie , issu ver lequel ker lui-même si orient en un sens lorsque il déclarer : « rien ne empêcher de attribuer à ce objet transcendantal , outrer le propriété que il avoir de nous apparaître , un causalité encore qui ne être pas phénomène bien que son effet se rencontrer cependant dan le phénomène6 . » Or quel être ce effet qui se rencontrer dan le phénomène ? ker le appeler caractèr , en distinguer caractère empirique et caractère intelligible . ne pouvoir - on pas dire que . en unsen non phénoméniste du terme phénomène , c'est-à-diree au sens de ce qui se montrer , le phénomène de le agir exiger que être conjoindre le thèse et Y Antithèse dan un phénomène - au sens que il venir de dire - spécifique du champ pratique , que on pouvoir appeler initiative ' ?
269|"penser le initiative , tel être le tâcher qui se proposer au terme de le présent étude . le initiative , diron - nous , être un intervention de le agent de le action dan le cours du monde , intervention qui cause effectivement un changement dan le monde . Que nous ne puission nous représenter ce prise de le agent humain sur le chose , au milieu du cours du monde , comme le dit lui-même kant , que comme un conjonction entrer plusieurs sorte de causalité , celer devoir être reconnaître franchement comme un contrainte lier à le structure de le action en tant que initiative . A ce égard , Aristote avoir frayer le voie , avec son notion de sunaition , qui faire de le agent un cause partiel et concourant dan le formation un disposition et du caractère . Mais on se rappeler le prudence avec lequel Aristote avoir introduire ce notion mixte , que il nuance de un « en quelque sorte » ( pôs ) . ce être en effet « en quelque sorte » que se composer le causalité . nous avoir nous-mêm rencontrer à plusieurs reprise le exigence de procéder à un tel union ; lui résulter à titre ultime de le nécessiter même de conjoindre le qui ? au quoi .""et au pourquoi .?de le action , nécessiter issu lui-même de le structure de intersignification du réseau conceptuel de le action . En accord avec ce exigence , il apparaître nécessaire de ne pas se borner à opposer le caractère terminabl de le enquête sur le agent et le caractère interminable de le enquête sur le motif . le puissance de agir consister précisément dan le liaison entrer le un et le autre enquête , où se refléter le exigence de lier le qui ? au pourquoi ? à travers le quoi ' de le action . Mais le cours de motivation ne faire pas sortir de ce que on pouvoir appeler avec précaution le plande « fait mental » . ce être sur le cours de le nature « extérieur » que le puissance de agir exercer son prise ."
270|le représentation le plus rapprocher de un tel conjonction se paraître être celui proposer par H. von Wright , dan Explana - tion and Understanding ' , sou le titre de modeler quasi causal . il en avoir rendre compte ailleurs dan le cadre de un investigation consacré à le explication en histoire2 . Mais , en faire , il si agir bien , par-delà le épistémologie de le connaissance historique , de rendre compte du phénomène général de le intervention . le modeler proposer être un modeler mixte , en ce sens que il conjoindre un segment téléologique , justiciable du raisonnement pratique , et un segment systémique , justiciable de le explication causal . ce qui importer ici et qui faire difficulté , ce être précisément le point de suture entrer le un et le autre . En effet , chaque résultat de un syllogisme pratique être un action effectif qui introduire un faire nouveau dan le ordre du monde , lequel faire déclenche à son tour un chaîne causal ; parmi le effet de celui-ci , de nouveau fait surgir qui être assumer à titre de circonstance par le même agent ou de autre agent . Or que être ce qui rendre fondamentalement possible ce enchaînement entrer fin et cause ? essentiellement le capacité que avoir le agent de faire coïncider un un chose que il savoir faire ( que il savoir pouvoir faire ) avec le état initial de un système dont il détermin du même coup le condition de clôture . Selon le expression même de von Wright , ce conjonction ne advenir que si nous être assuré ( we feel confident ) , sur le base de le expérience passer , de pouvoir ainsi mettre en mouvement un système dynamique . Avec le idée de « mettre un système en mouvement » . le notion de action et de causalité se rejoindre , déclarer von Wright . Mais se recouvrir - lui ?
271|il être remarquable que , dan un tel analyse , que il abréger ici outrageusement , le deux composante - systémique et téléo - logique - ruer distinct quoique enchevêtrer . ce impuissance à surmonter le discontinuité - au plan épistémologiqueentre le composante disparate de le intervention ne être - lui pas le indice que ce être dan un type de discours différent de celui que nous tenir ici que le « il pouvoir » pouvoir être reconnaître comme Yorigine même de le liaison entrer le deux ordre de causalité ? ce qui faire de ce discours du « il pouvoir » un discours autre , ce être , àtitre ultime , son renvoi à un ontologie du corps propre , c'est-à-diree de wn corps qui être aussi mon corps et qui , par son double allégeance à le ordre un corps physique et à celui un personne , se tenir au point de articulation de un pouvoir de agir qui être le nôtre et de un cours un chose qui relever de le ordre du monde . ce ne être que dan ce phénoménologie du « il pouvoir » et dan le ontologie adjacent au corps propre que le statut de faire primitif accorder à le puissance de agir être définitivement établir .
272|au terme de ce investigation consacré au rapport entrer le action et son agent , il importer de dessiner le voie ouvert par le aporie successif auxquell donner lieu le phénomène de le avoir - cription . aucun complaisance pour le aporie en tant que aporie ne devoir en effet transformer le lucidité réflexif en paralysie consentir . le phénomène de le ascription ne constituer , tout compte faire , que un détermination partiel et encore abstrait de ce qui être signifier par le ipséité du soi . De le aporétique de le ascription pouvoir et devoir résulter un impulsion à franchir le limite imposer par le théorie du discours exposer ci-dessus en direction de détermination plus riche et plus concret de le ipséité du soi . chacun un aporie de le ascription point ver un dépassement spécifique du point de vue strictement linguistique .
273|le premier aporie faire encore appel à un transition interne au point de vue linguistique , à savoir de le sémantique à le pragmatique . ce qui distinguer en effet le ascription de le simple attribution de un prédicat à un sujet logique , ce être de abord le pouvoir de le agent de se désigner lui-même en désigner un autre . le considération strawsonienn porter sur le identité de sens que conserver le prédicat psychique dan le ascription à soi-même et dan le ascription à un autre que soi orienter déjà ver un tel déplacement en direction de opération de langage où prédominer le double désignation de soi et de le autre dan un situation de in - terlocution . En ce sens , le premier aporie ne être pas vain .
274|le second aporie non plus ne si être pas fermé sur un impasse . le difficulté que avoir rencontrer notre effort pour distinguer le avoir - cription de le imputation conduire à penser que le écart entrer le un et le autre devoir être combler par un investigation de modali - té pratique , qui , par lui complexité et lui organisation , excéder le limite de le théorie de le action lui-même , du moins au sens limité qui avoir être le nôtre jusque à présent . ce être le tâcher de un enquête sur le praxis et le pratique de discerner le point de implantation de un évaluation proprement éthique de le agir humain , au sens téléologique et au sens déontologique , autrement dire selon le bon et selon le obligatoire . alors , mais alors seulement , il pouvoir être rendre compte de le articulation entrer ascription et imputation , au sens moral et juridique .
275|le troisième aporie , susciter par le notion de puissance de agir , donc par le efficacité causal assigner à le agent de le action , avoir pouvoir paraître le plus intraitable . lui le être en effet . le passage par le troisième antinomie kantien avoir certainement accentuer le apparence de un difficulté sans issu . nous ne avoir pourtant pas manquer de affirmer que le antinomie relever de un stratégie antithétique destiner à combattre le accusation de argument paresseux opposer , comme il se devoir , à tout allégation de faire primitif . Car ce être bien de un faire primitif que il si agir , à savoir le assurance que le agent avoir de pouvoir faire , c'est-à-diree de pouvoir produire un changement dan le monde . le passage du stade disjonctif au stade conjonctif de le dialectique ne avoir pas de autre but que de porter à un niveau réflexif et critique ce qui être déjà pré-compris dan ce assurance de pouvoir - faire . dire assurance , ce être dire deux chose . ce être de abord mettre en lumière , au plan épistémolo - gique , un phénomène que nous avoir plusieurs fois côtoyer , celui de le attestation . nous être assurer , de un certitude qui ne être pas un croyance , un doxa inférieur au savoir , que nous pouvoir faire le geste familier que Danto enraciner dan le action de base . Mais le aveu du faire primitif attester dan le certitude de pouvoir faire ne avoir pas seulement un face épistémologique , il avoir aussi un face ontologique . le faire primitif de pouvoir - faire faire partie de un constellation de fait primitif qui relever de le ontologie du soi que nous esquisser dan le dixième étude . ce que nous venir de dire de le phénoménologie du « il pouvoir » et de le ontologie adjacent au corps propre pointe déjà dan le direction de ce ontologie du soi . quant à dire par quel lien concret ce phénoménologie du « il pouvoir » et ce ontologie du corps propre ressortir à un ontologie du soi , en tant que sujet agissant et souffrir , ce ne être que au terme de un long parcours au travers et au-delà un philosophie de le subjectivité que nous pouvoir le établir . En ce sens , le troisième aporie de le ascription ne être effectivement dépasser que au terme de notre entreprise .
276|Avec le discussion un rapport entrer agent et action , un premier série de étude , placer sou le égide de le conception analytique du langage , avoir atteindre son terme . Dans le deux premier étude , on si être borner aux ressource que le sémantique et le pragmatique , considérer successivement , offrir à le analyse de le action et un rapport complexe entrer action et agent . Au cours de ce analyse , il être apparaître que , en dépit de son dépendance de principe à le égard de le théorie du langage , le théorie de le action constituer un discipline autonome , en raison un trait propre de le agir humain et de le originalité du lien entrer le agir et son agent . Pour asseoir son autonomie , ce discipline nous avoir paraître requérir un alliance nouveau entrer le tradition analytique et le tradition phénoménologique et herméneutique , dès lors que le enjeu majeur en être moins de savoir ce qui distinguer le action un autre événement survenir dan le monde , que ce qui spécifier le soi , impliquer dan le pouvoir - faire , à le jonction de le agir et de le agent . ainsi affranchir de son tutelle initial , le théorie de le action assumer le rôle de propédeutique à le question de le ipséité . En retour , le question du soi , reprendre le pas sur celui de le action , susciter un remaniement considérable au plan même de le agir humain .
277|le lacune le plus considérable que présenter notre étude antérieur à un regard rétrospectif concerner bien évidemment le dimension temporel tant du soi que de le action lui-même . Ni le définition de le personne dan le perspective de le référence identifiant , ni celui de le agent dan le cadre de le sémantique de le action , censé pourtant enrichir le premier approche , ne avoir prendre en compte le faire que le personne dont on parler , que le agent dont le action dépendre , avoir un histoire , être lui propre histoire . le approche du soi sur le second versant de le philosophie du langage , celui de renonciation , ne avoir pas non plus susciter de réflexion particulier concerner le changement qui affecter un sujet capabled se désigner lui-même en signifier le monde . Or ce ne être pas seulement un dimension important parmi de autre qui avoir être ainsi omettre , mais un problématique entier , à savoir celui de Y identité personnel qui ne pouvoir précisément si articuler que dan le dimension temporel de le existence humain . ce être pour combler ce lacune majeur que il se proposer de remettre ici en chantier le théorie narratif , non plus dan le perspective de son rapport avec le constitution du temps humain comme il avoir être faire dan temps et Récit , mais de son contribution à le constitution du soi . le débat contemporain , très vif dan le champ de le philosophie anglo-américain , sur le question de le identité personnel avoir paraître offrir un occasion excellent pour aborder de front le distinction entrer mêmeté et ipséité , toujours présupposer dan le étude précédent , mais jamais traiter thématiquement . on espérer montrer que ce être dan le cadre de le théorie narratif que le dialectique concréter de le ipséité et de le mêmeté - et non pas seulement le distinction nominal entrer le deux terme invoquer jusque à présent - atteindre son plein épanouissement ' .
278|un fois le notion de identité narratif confronter - victorieusement , à mon avis - aux perplexité et aux paradoxe de le identité personnel , il être possible de déployer , dan un style moins polémique et plus constructif , le thèse annoncer dès le introduc - tion à ce ouvrage , selon lequel le théorie narratif trouver un de son justification majeur dan le rôle que lui exercer entrer le point de vue descriptif sur le action , auquel nous nous être tenir jusque à présent , et le point de vue prescriptif qui prévaloir dan le étude ultérieur . un triade si être imposer à lui : décrir , raconter , prescrire - chaque moment de le triade impliquer un rapport spécifique entrer constitution de le action et constitution du soi . Or le théorie narratif ne savoir exercer ce médiation , c'est-à-diree être plus que un segment intercaler dan le suite discret de notre étude , si il ne pouvoir être montrer , de un part , que le champ pratique couvert par le théorie narratif être plus vaste que celui couvert par le sémantique et le pragmatique un phrase de action , de autre part , que le action organiser en récit présenter un trait qui ne pouvoir être élaborer thématiquement que dan le cadre de un éthique . autrement dire , le théorie narratif ne faire véritablement médiation entrer le description et le prescription que si le élargissement du champ pratique et le anticipation de considération éthique être impliquer dan le structure même de le acte de raconter . que il suffis pour le moment de dire que en maint récit , ce être à le échelle de un vie entier que le soi chercher son identité ; entrer le action court , auxquell se être borner notre analyse antérieure , sou le contrainte de le grammaire un phrase de action , et le connexion de un vie , dont parler Dilthey dan son essai théorique sur le autobiographie , si étager un degré de complexité qui porter le théorie de faction au niveau requérir par le théorie narratif ' . ce être de le même façon que il dire par anticipation que il ne être pas de récit éthiquement neutre . le littérature être un vaste laboratoir où être essayer un estimation , un évaluation , un jugement de approbation et de condamnation par quoi le narrativité servir de propé - deutique à le éthique . ce être à ce double regard , rétrospectif en
279|direction du champ pratique , prospectif en direction du champ éthique , que être consacrer le sixième étude dont il marquer ici le étroite solidarité avec le présent étude .
280|le problème de le identité personnel constituer à mon oeil le lieu privilégié de le confrontation entrer le deux usage majeur du concept de identité que il avoir maint fois évoquer sans jamais le thématiser véritablement . il rappeler le terme de le confrontation : de un côté le identité comme mêmeté ( latin : idem ; anglais : samenes ; allemand : Gleichheit ) , de le autre le identité comme ipséité ( latin : ipse ; anglais : seljhood ; allemand : Selbstheit ) . le ip - séité , avoir - il maint fois affirmer , ne être pas le mêmeté . Et ce être parce que ce distinction majeur être méconnaître - le deuxième section le vérifier -que le solution apporter au problème de le identité personnel ignorer le dimension narratif échouer . Si ce différence être si essentiel , pourquoi , demander - t - on , ne le avoir pas traiter thématiquement plus tôt , alors que son fantôme ne avoir cesser de hanter le analyse antérieure ? Pour le raison préciser que lui ne être élevé au rang problématique que lorsque passer au premier plan son implication temporel . ce être avec le question de le permanence dan le temps que le confrontation entrer notre deux version de le identité faire pour le premier fois véritablement problème .
